2024-07-21 18:36:11.483 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:158 | Error ID: '190'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '191'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:158 | Error ID: '191'
2024-07-21 18:36:11.583 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '192'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:158 | Error ID: '192'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '193'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:158 | Error ID: '193'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '194'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:158 | Error ID: '194'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '195'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:158 | Error ID: '195'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '196'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.584 | ERROR    | Search:search_team:line:158 | Error ID: '196'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '197'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:158 | Error ID: '197'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '198'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:158 | Error ID: '198'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '199'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:158 | Error ID: '199'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '200'
2024-07-21 18:36:11.585 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.586 | ERROR    | Search:search_team:line:158 | Error ID: '200'
2024-07-21 18:36:11.586 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '201'
2024-07-21 18:36:11.586 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.586 | ERROR    | Search:search_team:line:158 | Error ID: '201'
2024-07-21 18:36:11.586 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '202'
2024-07-21 18:36:11.587 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.587 | ERROR    | Search:search_team:line:158 | Error ID: '202'
2024-07-21 18:36:11.587 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '203'
2024-07-21 18:36:11.587 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.587 | ERROR    | Search:search_team:line:158 | Error ID: '203'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '204'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:158 | Error ID: '204'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '205'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:158 | Error ID: '205'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '206'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.588 | ERROR    | Search:search_team:line:158 | Error ID: '206'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '207'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:158 | Error ID: '207'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '208'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:158 | Error ID: '208'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '209'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:158 | Error ID: '209'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '210'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:158 | Error ID: '210'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '211'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.589 | ERROR    | Search:search_team:line:158 | Error ID: '211'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '212'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:158 | Error ID: '212'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '213'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.590 | ERROR    | Search:search_team:line:158 | Error ID: '213'
2024-07-21 18:36:11.591 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '214'
2024-07-21 18:36:11.591 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.591 | ERROR    | Search:search_team:line:158 | Error ID: '214'
2024-07-21 18:36:11.591 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '215'
2024-07-21 18:36:11.591 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.592 | ERROR    | Search:search_team:line:158 | Error ID: '215'
2024-07-21 18:36:11.592 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '216'
2024-07-21 18:36:11.592 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.592 | ERROR    | Search:search_team:line:158 | Error ID: '216'
2024-07-21 18:36:11.592 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '217'
2024-07-21 18:36:11.593 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.593 | ERROR    | Search:search_team:line:158 | Error ID: '217'
2024-07-21 18:36:11.593 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '218'
2024-07-21 18:36:11.593 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.593 | ERROR    | Search:search_team:line:158 | Error ID: '218'
2024-07-21 18:36:11.594 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '219'
2024-07-21 18:36:11.594 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.594 | ERROR    | Search:search_team:line:158 | Error ID: '219'
2024-07-21 18:36:11.594 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '220'
2024-07-21 18:36:11.594 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.595 | ERROR    | Search:search_team:line:158 | Error ID: '220'
2024-07-21 18:36:11.595 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '221'
2024-07-21 18:36:11.595 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.595 | ERROR    | Search:search_team:line:158 | Error ID: '221'
2024-07-21 18:36:11.595 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '222'
2024-07-21 18:36:11.596 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.596 | ERROR    | Search:search_team:line:158 | Error ID: '222'
2024-07-21 18:36:11.596 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '223'
2024-07-21 18:36:11.597 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.597 | ERROR    | Search:search_team:line:158 | Error ID: '223'
2024-07-21 18:36:11.598 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '224'
2024-07-21 18:36:11.598 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.598 | ERROR    | Search:search_team:line:158 | Error ID: '224'
2024-07-21 18:36:11.598 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '225'
2024-07-21 18:36:11.599 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.599 | ERROR    | Search:search_team:line:158 | Error ID: '225'
2024-07-21 18:36:11.599 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '226'
2024-07-21 18:36:11.600 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.600 | ERROR    | Search:search_team:line:158 | Error ID: '226'
2024-07-21 18:36:11.600 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '227'
2024-07-21 18:36:11.600 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.601 | ERROR    | Search:search_team:line:158 | Error ID: '227'
2024-07-21 18:36:11.601 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '228'
2024-07-21 18:36:11.601 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.601 | ERROR    | Search:search_team:line:158 | Error ID: '228'
2024-07-21 18:36:11.602 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '229'
2024-07-21 18:36:11.602 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.602 | ERROR    | Search:search_team:line:158 | Error ID: '229'
2024-07-21 18:36:11.602 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '230'
2024-07-21 18:36:11.602 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.603 | ERROR    | Search:search_team:line:158 | Error ID: '230'
2024-07-21 18:36:11.603 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '231'
2024-07-21 18:36:11.603 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.603 | ERROR    | Search:search_team:line:158 | Error ID: '231'
2024-07-21 18:36:11.604 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '232'
2024-07-21 18:36:11.604 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.604 | ERROR    | Search:search_team:line:158 | Error ID: '232'
2024-07-21 18:36:11.604 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '233'
2024-07-21 18:36:11.604 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.605 | ERROR    | Search:search_team:line:158 | Error ID: '233'
2024-07-21 18:36:11.605 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '234'
2024-07-21 18:36:11.605 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.605 | ERROR    | Search:search_team:line:158 | Error ID: '234'
2024-07-21 18:36:11.605 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '235'
2024-07-21 18:36:11.606 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.606 | ERROR    | Search:search_team:line:158 | Error ID: '235'
2024-07-21 18:36:11.606 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '236'
2024-07-21 18:36:11.606 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.606 | ERROR    | Search:search_team:line:158 | Error ID: '236'
2024-07-21 18:36:11.607 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '237'
2024-07-21 18:36:11.607 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.607 | ERROR    | Search:search_team:line:158 | Error ID: '237'
2024-07-21 18:36:11.607 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '238'
2024-07-21 18:36:11.607 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.608 | ERROR    | Search:search_team:line:158 | Error ID: '238'
2024-07-21 18:36:11.608 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '239'
2024-07-21 18:36:11.608 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.608 | ERROR    | Search:search_team:line:158 | Error ID: '239'
2024-07-21 18:36:11.609 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '240'
2024-07-21 18:36:11.609 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.609 | ERROR    | Search:search_team:line:158 | Error ID: '240'
2024-07-21 18:36:11.609 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '241'
2024-07-21 18:36:11.609 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.610 | ERROR    | Search:search_team:line:158 | Error ID: '241'
2024-07-21 18:36:11.610 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '242'
2024-07-21 18:36:11.610 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.610 | ERROR    | Search:search_team:line:158 | Error ID: '242'
2024-07-21 18:36:11.610 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '243'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:158 | Error ID: '243'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '244'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:158 | Error ID: '244'
2024-07-21 18:36:11.611 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '245'
2024-07-21 18:36:11.612 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.612 | ERROR    | Search:search_team:line:158 | Error ID: '245'
2024-07-21 18:36:11.612 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '246'
2024-07-21 18:36:11.612 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.612 | ERROR    | Search:search_team:line:158 | Error ID: '246'
2024-07-21 18:36:11.613 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '247'
2024-07-21 18:36:11.613 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.613 | ERROR    | Search:search_team:line:158 | Error ID: '247'
2024-07-21 18:36:11.613 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '248'
2024-07-21 18:36:11.613 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:158 | Error ID: '248'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '249'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:158 | Error ID: '249'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '250'
2024-07-21 18:36:11.614 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:158 | Error ID: '250'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '251'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:158 | Error ID: '251'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '252'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:158 | Error ID: '252'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '253'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.615 | ERROR    | Search:search_team:line:158 | Error ID: '253'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '254'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:158 | Error ID: '254'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '255'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:158 | Error ID: '255'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '256'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:158 | Error ID: '256'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '257'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:158 | Error ID: '257'
2024-07-21 18:36:11.616 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '258'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:158 | Error ID: '258'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '259'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:158 | Error ID: '259'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '260'
2024-07-21 18:36:11.617 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:158 | Error ID: '260'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '261'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:158 | Error ID: '261'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '262'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.618 | ERROR    | Search:search_team:line:158 | Error ID: '262'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '263'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:158 | Error ID: '263'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '264'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.619 | ERROR    | Search:search_team:line:158 | Error ID: '264'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '265'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:158 | Error ID: '265'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '266'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:11.620 | ERROR    | Search:search_team:line:158 | Error ID: '266'
2024-07-21 18:36:40.535 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 18:36:40.535 | ERROR    | Search:search_team:line:157 | Error Occured: 'DETECTED_NAME'
2024-07-21 18:36:40.536 | ERROR    | Search:search_team:line:158 | Error ID: '1'
2024-07-21 18:37:07.725 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 18:37:12.319 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AS_Roma'WHERE ID = 1
2024-07-21 18:37:17.640 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '2'
2024-07-21 18:37:22.812 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:37:22.812 | ERROR    | Search:search_team:line:158 | Error ID: '2'
2024-07-21 18:37:29.837 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '3'
2024-07-21 18:37:34.895 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:37:34.896 | ERROR    | Search:search_team:line:158 | Error ID: '3'
2024-07-21 18:37:39.996 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '4'
2024-07-21 18:37:47.076 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:37:47.076 | ERROR    | Search:search_team:line:158 | Error ID: '4'
2024-07-21 18:37:52.401 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '5'
2024-07-21 18:37:56.956 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:37:56.957 | ERROR    | Search:search_team:line:158 | Error ID: '5'
2024-07-21 18:38:00.492 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SS_Lazio', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Lazio_through_the_ages_2023.jpg/250px-Lazio_through_the_ages_2023.jpg' WHERE ID = 6
2024-07-21 18:38:04.749 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AC_Milan', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Logo_of_AC_Milan.svg/150px-Logo_of_AC_Milan.svg.png' WHERE ID = 7
2024-07-21 18:38:10.244 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '8'
2024-07-21 18:38:15.509 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Atalanta_BC'WHERE ID = 8
2024-07-21 18:38:18.494 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '9'
2024-07-21 18:38:21.707 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/US_Sassuolo_Calcio'WHERE ID = 9
2024-07-21 18:38:28.190 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '10'
2024-07-21 18:38:31.144 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:38:31.145 | ERROR    | Search:search_team:line:158 | Error ID: '10'
2024-07-21 18:38:35.760 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/ACF_Fiorentina', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/ACF_Fiorentina_-_logo_%28Italy%2C_2022%29.svg/90px-ACF_Fiorentina_-_logo_%28Italy%2C_2022%29.svg.png' WHERE ID = 11
2024-07-21 18:38:41.288 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/UC_Sampdoria', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sampdoria_through_the_ages_2023.jpg/250px-Sampdoria_through_the_ages_2023.jpg' WHERE ID = 12
2024-07-21 18:38:46.325 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Udinese_Calcio', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Udinese_through_the_ages_2023.jpg/250px-Udinese_through_the_ages_2023.jpg' WHERE ID = 13
2024-07-21 18:38:53.006 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SPAL', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/SPAL_Ferrara.svg/150px-SPAL_Ferrara.svg.png' WHERE ID = 14
2024-07-21 18:38:59.605 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Genoa_CFC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Genoa_through_the_ages_2023.jpg/250px-Genoa_through_the_ages_2023.jpg' WHERE ID = 15
2024-07-21 18:39:11.120 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '17'
2024-07-21 18:39:17.315 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:39:17.315 | ERROR    | Search:search_team:line:158 | Error ID: '17'
2024-07-21 18:39:23.224 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '18'
